tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
49664, 155, 25, 0.700000, 0.500000, 24, 100, 0.004556, 0.333414
50176, 155, 25, 0.700000, 0.500000, 24, 100, 0.004504, 0.330092
50688, 155, 25, 0.700000, 0.500000, 24, 100, 0.003939, 0.326574
51200, 155, 25, 0.700000, 0.500000, 24, 100, 0.004123, 0.326808
0, 155, 25, 0.700000, 0.500000, 28, 100, 0.004879, 0.243406
512, 155, 25, 0.700000, 0.500000, 28, 100, 0.005958, 0.248433
1024, 155, 25, 0.700000, 0.500000, 28, 100, 0.005463, 0.247102
1536, 155, 25, 0.700000, 0.500000, 28, 100, 0.005056, 0.246848
2048, 155, 25, 0.700000, 0.500000, 28, 100, 0.005132, 0.248744
2560, 155, 25, 0.700000, 0.500000, 28, 100, 0.005929, 0.246254
3072, 155, 25, 0.700000, 0.500000, 28, 100, 0.004869, 0.248069
3584, 155, 25, 0.700000, 0.500000, 28, 100, 0.005340, 0.247700
4096, 155, 25, 0.700000, 0.500000, 28, 100, 0.005048, 0.248720
4608, 155, 25, 0.700000, 0.500000, 28, 100, 0.005262, 0.246921
5120, 155, 25, 0.700000, 0.500000, 28, 100, 0.005370, 0.248188
5632, 155, 25, 0.700000, 0.500000, 28, 100, 0.004940, 0.248194
6144, 155, 25, 0.700000, 0.500000, 28, 100, 0.005541, 0.244125
6656, 155, 25, 0.700000, 0.500000, 28, 100, 0.004900, 0.246963
7168, 155, 25, 0.700000, 0.500000, 28, 100, 0.005219, 0.243957
7680, 155, 25, 0.700000, 0.500000, 28, 100, 0.004681, 0.248247
8192, 155, 25, 0.700000, 0.500000, 28, 100, 0.004821, 0.245763
8704, 155, 25, 0.700000, 0.500000, 28, 100, 0.005233, 0.248516
9216, 155, 25, 0.700000, 0.500000, 28, 100, 0.004862, 0.244771
9728, 155, 25, 0.700000, 0.500000, 28, 100, 0.005268, 0.247522
10240, 155, 25, 0.700000, 0.500000, 28, 100, 0.004157, 0.244929
10752, 155, 25, 0.700000, 0.500000, 28, 100, 0.005141, 0.246690
11264, 155, 25, 0.700000, 0.500000, 28, 100, 0.005060, 0.249153
11776, 155, 25, 0.700000, 0.500000, 28, 100, 0.005000, 0.246476
12288, 155, 25, 0.700000, 0.500000, 28, 100, 0.004866, 0.245669
12800, 155, 25, 0.700000, 0.500000, 28, 100, 0.004776, 0.246805
13312, 155, 25, 0.700000, 0.500000, 28, 100, 0.005056, 0.246614
13824, 155, 25, 0.700000, 0.500000, 28, 100, 0.004941, 0.247895
14336, 155, 25, 0.700000, 0.500000, 28, 100, 0.005244, 0.246660
14848, 155, 25, 0.700000, 0.500000, 28, 100, 0.004421, 0.246961
15360, 155, 25, 0.700000, 0.500000, 28, 100, 0.004553, 0.244635
15872, 155, 25, 0.700000, 0.500000, 28, 100, 0.004621, 0.244650
16384, 155, 25, 0.700000, 0.500000, 28, 100, 0.005338, 0.248810
16896, 155, 25, 0.700000, 0.500000, 28, 100, 0.005281, 0.248275
17408, 155, 25, 0.700000, 0.500000, 28, 100, 0.005323, 0.246627
17920, 155, 25, 0.700000, 0.500000, 28, 100, 0.005052, 0.248067
18432, 155, 25, 0.700000, 0.500000, 28, 100, 0.005074, 0.247174
18944, 155, 25, 0.700000, 0.500000, 28, 100, 0.005355, 0.248157
19456, 155, 25, 0.700000, 0.500000, 28, 100, 0.005048, 0.250802
19968, 155, 25, 0.700000, 0.500000, 28, 100, 0.004702, 0.246121
20480, 155, 25, 0.700000, 0.500000, 28, 100, 0.005257, 0.248538
20992, 155, 25, 0.700000, 0.500000, 28, 100, 0.005460, 0.250039
21504, 155, 25, 0.700000, 0.500000, 28, 100, 0.005269, 0.247175
