tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
768, 155, 50, 0.900000, 0.500000, 10, 100, 0.001029, 13.652725
1024, 155, 50, 0.900000, 0.500000, 10, 100, 0.000733, 13.639403
1280, 155, 50, 0.900000, 0.500000, 10, 100, 0.000988, 13.649911
1536, 155, 50, 0.900000, 0.500000, 10, 100, 0.001023, 13.642263
1792, 155, 50, 0.900000, 0.500000, 10, 100, 0.000981, 13.641230
2048, 155, 50, 0.900000, 0.500000, 10, 100, 0.000958, 13.649803
2304, 155, 50, 0.900000, 0.500000, 10, 100, 0.001114, 13.643689
2560, 155, 50, 0.900000, 0.500000, 10, 100, 0.001039, 13.637566
2816, 155, 50, 0.900000, 0.500000, 10, 100, 0.000924, 13.635953
3072, 155, 50, 0.900000, 0.500000, 10, 100, 0.000740, 13.637802
3328, 155, 50, 0.900000, 0.500000, 10, 100, 0.001141, 13.638652
3584, 155, 50, 0.900000, 0.500000, 10, 100, 0.000924, 13.639937
3840, 155, 50, 0.900000, 0.500000, 10, 100, 0.000713, 13.636762
4096, 155, 50, 0.900000, 0.500000, 10, 100, 0.001007, 13.640161
4352, 155, 50, 0.900000, 0.500000, 10, 100, 0.000903, 13.648157
4608, 155, 50, 0.900000, 0.500000, 10, 100, 0.000825, 13.652634
4864, 155, 50, 0.900000, 0.500000, 10, 100, 0.001005, 13.641260
5120, 155, 50, 0.900000, 0.500000, 10, 100, 0.000981, 13.638040
5376, 155, 50, 0.900000, 0.500000, 10, 100, 0.000788, 13.642108
5632, 155, 50, 0.900000, 0.500000, 10, 100, 0.000904, 13.640691
5888, 155, 50, 0.900000, 0.500000, 10, 100, 0.001141, 13.626354
6144, 155, 50, 0.900000, 0.500000, 10, 100, 0.001121, 13.640550
6400, 155, 50, 0.900000, 0.500000, 10, 100, 0.000696, 13.647593
6656, 155, 50, 0.900000, 0.500000, 10, 100, 0.000996, 13.636172
