tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
12448, 155, 50, 0.987500, 1, 100, 1.698597
12480, 155, 50, 0.987500, 1, 100, 1.703922
12512, 155, 50, 0.987500, 1, 100, 1.701231
12544, 155, 50, 0.987500, 1, 100, 1.697363
12576, 155, 50, 0.987500, 1, 100, 1.696437
12608, 155, 50, 0.987500, 1, 100, 1.703421
12640, 155, 50, 0.987500, 1, 100, 1.702031
12672, 155, 50, 0.987500, 1, 100, 1.705565
12704, 155, 50, 0.987500, 1, 100, 1.705309
12736, 155, 50, 0.987500, 1, 100, 1.702723
12768, 155, 50, 0.987500, 1, 100, 1.705041
12800, 155, 50, 0.987500, 1, 100, 1.702457
12832, 155, 50, 0.987500, 1, 100, 1.705179
12864, 155, 50, 0.987500, 1, 100, 1.703475
12896, 155, 50, 0.987500, 1, 100, 1.698345
12928, 155, 50, 0.987500, 1, 100, 1.700107
12960, 155, 50, 0.987500, 1, 100, 1.703241
12992, 155, 50, 0.987500, 1, 100, 1.707592
13024, 155, 50, 0.987500, 1, 100, 1.709370
13056, 155, 50, 0.987500, 1, 100, 1.702329
13088, 155, 50, 0.987500, 1, 100, 1.701926
13120, 155, 50, 0.987500, 1, 100, 1.699678
13152, 155, 50, 0.987500, 1, 100, 1.703613
13184, 155, 50, 0.987500, 1, 100, 1.699645
13216, 155, 50, 0.987500, 1, 100, 1.705985
13248, 155, 50, 0.987500, 1, 100, 1.703616
13280, 155, 50, 0.987500, 1, 100, 1.703232
13312, 155, 50, 0.987500, 1, 100, 1.702188
13344, 155, 50, 0.987500, 1, 100, 1.704549
13376, 155, 50, 0.987500, 1, 100, 1.702504
13408, 155, 50, 0.987500, 1, 100, 1.698123
13440, 155, 50, 0.987500, 1, 100, 1.704596
13472, 155, 50, 0.987500, 1, 100, 1.703586
13504, 155, 50, 0.987500, 1, 100, 1.700583
13536, 155, 50, 0.987500, 1, 100, 1.700129
13568, 155, 50, 0.987500, 1, 100, 1.704369
13600, 155, 50, 0.987500, 1, 100, 1.699071
13632, 155, 50, 0.987500, 1, 100, 1.704661
